Date,AQI,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
10/29/2022,237,156.0828681,125.1791469,27.1400148,10.32769593,19.34605575,30.80150305,0.597385501,7.441190847,46.61369679,1.163711868,-1.158781579,1.110453745
10/30/2022,275,162.8921696,127.341407,25.37406297,8.935873057,16.70511463,31.53026691,0.718199464,7.666436845,47.49212811,1.004296447,-2.655985029,1.043850807
10/31/2022,183,168.7986978,133.5942978,27.96428802,11.95966811,20.2985305,32.67119958,0.696932399,8.056149993,47.43219447,1.087877239,-2.340889623,0.976159478
11/1/2022,370,176.4092953,142.7551807,27.33323246,13.93845514,20.58415017,33.37702516,0.716132919,7.725747013,47.19870088,1.361538395,-0.959925323,1.013241674
11/2/2022,419,183.5638529,149.7696032,27.14225632,14.83924133,20.0322261,34.1437114,0.759079586,8.106940715,47.02846155,1.44146429,-1.132470903,0.911645901
11/3/2022,317,190.5990715,155.7459797,27.75048554,14.47864717,20.09070489,34.27643871,0.861037112,7.870593154,46.86598107,1.623396879,-0.705708613,0.946053531
11/4/2022,455,193.1974616,156.0143514,24.22813862,13.5777168,17.12851795,34.16684929,0.758493283,7.703924767,45.82900222,1.493817698,-1.710156616,0.958754165
11/5/2022,435,194.2290511,148.3349445,23.5816648,12.91014975,14.80194235,34.81993947,0.767198444,7.14828248,42.78089892,1.438872618,-2.589412417,0.720542998
11/6/2022,468,195.2434889,145.9374791,21.64928871,11.1857863,11.92904928,34.88074948,0.851849171,7.179198319,42.8167971,1.239185355,-4.182677162,0.646434297
11/7/2022,442,194.9898932,147.5877783,24.24395925,13.89586976,15.49646963,35.34195279,0.791603006,7.398452301,42.01033566,1.284692491,-3.923962312,0.579615192
11/8/2022,400,196.1634999,152.1420916,23.77991623,15.58068806,15.95664434,35.36839777,0.769645759,6.922312793,41.1363133,1.522689126,-2.560636491,0.625719365
11/9/2022,223,196.6987588,154.5849665,23.90619578,16.20741976,15.768975,35.46794419,0.769979109,7.182725434,40.4388101,1.569509433,-2.713841832,0.540864755
11/10/2022,220,197.031258,156.0635788,24.96593314,15.5921398,16.36538328,34.95716119,0.828662991,6.850191404,39.86674224,1.720984271,-2.233303665,0.599113663
11/11/2022,474,192.94478,151.946152,22.01014007,14.45467915,14.09401564,34.238323,0.683036437,6.611016825,38.5393615,1.563625004,-3.152799272,0.641967061
11/12/2022,479,187.4110029,140.0301866,22.02337777,13.56692861,12.58615086,34.32607255,0.649738994,6.005134796,35.31867848,1.483551585,-3.919820404,0.439285472
11/13/2022,373,182.0795828,133.5814539,20.8199059,11.63641651,10.63131343,33.87391267,0.69437481,6.00622976,35.29569072,1.26131077,-5.378001397,0.405029834
11/14/2022,354,175.7960106,131.4003033,24.18728884,14.15168091,15.18480459,33.88163216,0.59700667,6.213875838,34.53732422,1.286717086,-4.966216726,0.381245739
11/15/2022,349,171.3463441,132.3756955,24.51365511,15.65003526,16.66579823,33.51972304,0.541702014,5.741859953,33.80932811,1.506905476,-3.437008506,0.472369779
11/16/2022,264,166.7485087,131.5227994,25.42191171,16.09554868,17.49939405,33.30013449,0.513299147,6.019458289,33.34470394,1.53801968,-3.416876242,0.433301132
11/17/2022,188,162.5125858,130.0170577,27.2297531,15.30119174,19.08311219,32.54193109,0.548628696,5.714404236,33.07961873,1.675678243,-2.760955832,0.53689583
11/18/2022,294,154.48643,123.2523545,24.96412233,13.98383745,17.73154011,31.64829228,0.385714474,5.510226981,32.11930266,1.506167076,-3.508356862,0.623494505
11/19/2022,334,145.6941613,109.0490043,25.58752695,12.91270285,17.04416334,31.6332215,0.341776408,4.94415963,29.31089885,1.415376323,-4.1116962,0.461875027
11/20/2022,505,137.8252938,100.6925159,24.89477252,10.79305639,15.78135779,31.14812277,0.382878081,4.987344138,29.73013422,1.183627151,-5.419403008,0.465022545
11/21/2022,349,129.751913,96.99968087,28.65707912,13.11170698,20.87273103,31.18934832,0.289406648,5.237042413,29.42870675,1.200520811,-4.874702121,0.474139476
11/22/2022,421,124.2730194,96.87240118,29.24976276,14.40486979,22.7159373,30.92276918,0.245607496,4.805022439,29.15761693,1.41299865,-3.233939211,0.592973467
11/23/2022,238,119.4057335,95.3350917,30.28677229,14.63622578,23.71933856,30.8547087,0.23634224,5.118886311,29.13601191,1.437036897,-3.12678263,0.575905841
11/24/2022,204,115.6457841,93.56856834,32.08091258,13.61912315,25.26897878,30.29780081,0.298305319,4.84507701,29.28748024,1.568117923,-2.410831154,0.695457497
11/25/2022,289,108.8136115,86.96805478,29.65840622,12.07160763,23.67356874,29.648203,0.16922355,4.666242198,28.70628754,1.392426736,-3.126898441,0.791822791
11/26/2022,236,101.8936167,73.35103179,29.98519361,10.76486544,22.53250321,29.91252606,0.165861382,4.119153418,26.23051116,1.295790333,-3.728513533,0.633822606
11/27/2022,148,96.52429841,65.99588688,28.86353515,8.406903383,20.61188289,29.734631,0.253674402,4.174907924,26.92893521,1.058505467,-5.064213274,0.634669192
11/28/2022,94,91.51666208,63.70791766,32.07588491,10.48798185,24.85272711,30.10339011,0.212298765,4.431122877,26.84859573,1.07018713,-4.576533865,0.635965493
11/29/2022,130,89.59998734,65.37310893,32.01222482,11.5483969,25.66950539,30.17745757,0.225098758,4.000291536,26.73819939,1.277826455,-3.020364651,0.742017312
11/30/2022,123,88.71461307,65.99552483,32.3041598,11.55643045,25.49236758,30.45638371,0.275940816,4.311069469,26.81698296,1.297481936,-3.023198191,0.707901367
12/1/2022,192,89.27412292,66.73123165,33.28461737,10.33041917,25.73355133,30.24662937,0.40042894,4.031229169,27.01095124,1.424745778,-2.439804491,0.806946807
12/2/2022,324,87.01322051,62.94639037,30.00181877,8.593632899,22.73167942,29.93890619,0.335125453,3.844963087,26.41898645,1.245934288,-3.307598358,0.880241484
12/3/2022,357,84.82878532,52.42524755,29.44493828,7.122550508,20.11898747,30.53520138,0.395579398,3.290735578,23.88579121,1.147020156,-4.076236942,0.697555043
12/4/2022,393,84.27180557,48.40898718,27.4400324,4.63036245,16.6964759,30.67563538,0.54600459,3.341413141,24.48853294,0.908452384,-5.590020706,0.673072305
12/5/2022,302,84.06753445,49.66200065,29.79322749,6.612221337,19.44119576,31.34624817,0.564794467,3.596385062,24.28408705,0.919996452,-5.287002102,0.649360643
12/6/2022,239,86.86291353,55.02599776,28.91737388,7.612841992,18.80382191,31.70375994,0.634095367,3.169846427,24.03211182,1.128783698,-3.917461914,0.731650681
12/7/2022,210,90.52088885,59.45780158,28.46548646,7.604275958,17.24991929,32.24664145,0.736605968,3.492013896,23.96353248,1.150994101,-4.104284014,0.675874291
12/8/2022,77,95.38396904,64.06374311,28.78983324,6.407816714,16.22540729,32.28105312,0.906837265,3.232014817,24.01638367,1.282314577,-3.697753096,0.756118428
12/9/2022,89,97.12328752,64.1582931,24.9553563,4.74873187,12.09996069,32.19808223,0.880356461,3.075131819,23.30151496,1.109121996,-4.731041074,0.814106901
12/10/2022,143,98.58063745,57.47265674,23.96485707,3.404415444,8.5334118,33.00064113,0.971836545,2.560605167,20.6751337,1.017409015,-5.649916044,0.620102918
12/11/2022,80,101.2611591,57.19428836,21.65454103,1.087794009,4.35017029,33.33018017,1.144753094,2.661723873,21.22506474,0.787598767,-7.29524415,0.588626507
12/12/2022,92,103.8540159,62.03387671,23.83692085,3.292511933,6.545890186,34.17431706,1.176915012,2.977918871,21.01763591,0.809381194,-7.102185985,0.562411006
12/13/2022,112,108.9800976,70.7802144,22.92729412,4.560500271,5.584554071,34.69143448,1.250050473,2.623031129,20.82043244,1.029760163,-5.818745238,0.646678296
12/14/2022,117,114.48638,78.33878401,22.57712027,4.859756382,3.939393542,35.38158776,1.346615533,3.02652556,20.87050749,1.064735711,-6.066198516,0.597176948
12/15/2022,101,120.7092956,85.76696393,23.13315999,4.006291668,3.05816,35.55228824,1.501059564,2.856391428,21.11000564,1.209763586,-5.693929528,0.687641806
12/16/2022,106,123.3233932,88.33347774,19.65105979,2.718943752,-0.693510917,35.5955977,1.449070795,2.796411062,20.6517106,1.050941314,-6.734932494,0.759286986
12/17/2022,88,125.1827715,83.72779711,19.12080899,1.767645135,-3.665575784,36.51490274,1.505623685,2.383998479,18.35149591,0.973938873,-7.635518378,0.581724766
12/18/2022,94,127.8129913,85.10043967,17.36265639,-0.143020013,-7.048888172,36.95152789,1.634669745,2.590337846,19.29456072,0.758819906,-9.237794482,0.568704034
12/19/2022,150,129.9308273,91.13069496,20.17047488,2.471551083,-3.86811012,37.89229337,1.614658653,3.012533701,19.54236028,0.794886112,-8.978819836,0.562091826
12/20/2022,97,134.1909289,100.5821754,19.93877727,4.143757265,-3.684072281,38.4940729,1.628111193,2.761944103,19.855473,1.028733788,-7.609095315,0.666176909
12/21/2022,109,138.4790504,108.3420077,20.29669224,4.831803411,-4.052179289,39.25469552,1.658411749,3.265465665,20.46198768,1.075946579,-7.752919175,0.635738716
12/22/2022,124,143.1742385,115.4565507,21.56774708,4.341894501,-3.5563651,39.4787582,1.741054929,3.188509033,21.29336295,1.231566357,-7.263133343,0.743539249
12/23/2022,,143.9962862,117.1912499,18.78412144,3.383303619,-5.86487654,39.55478446,1.61287001,3.2123444,21.45026307,1.081291123,-8.176527818,0.829848908
12/24/2022,111,143.8459736,111.2403231,18.91278052,2.716899076,-7.362843146,40.48209653,1.590045431,2.872016368,19.77534048,1.010417672,-8.943439586,0.663397787
12/25/2022,148,144.2958271,110.7672069,17.75205563,1.038955158,-9.276645793,40.89755728,1.637795459,3.136555799,21.33983785,0.798674596,-10.4101196,0.657145029
12/26/2022,108,144.1087886,114.4722894,21.07564201,3.82676135,-4.665888161,41.78328416,1.53585644,3.601198382,22.19090829,0.835077918,-10.01777335,0.652288894
12/27/2022,73,145.9838898,121.1483169,21.26019881,5.606623349,-3.124838773,42.29138561,1.468034682,3.375779027,23.07488473,1.065997943,-8.520937196,0.752595536
12/28/2022,58,147.8486102,125.7192875,21.91984412,6.332071215,-2.239965128,42.91505853,1.418974292,3.886069178,24.20607023,1.106861087,-8.547724112,0.712489044
12/29/2022,58,150.1203278,129.2757174,23.36637671,5.806220073,-0.623088305,42.95460681,1.425380043,3.796794018,25.50298983,1.252628256,-7.954467359,0.804559633
12/30/2022,46,148.5531824,127.1338908,20.62387661,4.736967845,-1.966457772,42.79480949,1.22521949,3.789007855,26.05459678,1.088998421,-8.781032015,0.869100443
12/31/2022,84,146.0778784,117.0447974,20.65508293,3.885610676,-2.674723395,43.43199881,1.135726998,3.398026039,24.69339303,1.001354893,-9.480333334,0.675064039
1/1/2023,54,144.2921652,112.2336946,19.25811032,1.950697119,-3.98883283,43.50099668,1.123052256,3.59364047,26.48232698,0.769599701,-10.90063755,0.63583102
1/2/2023,49,141.9793826,111.4668334,22.21046968,4.41363361,1.022329509,43.98300495,0.967740999,3.972328204,27.46235891,0.783008241,-10.48455236,0.593213295
1/3/2023,149,141.8541602,113.605754,21.89657783,5.806633519,2.760685963,44.03049298,0.8542703,3.645622473,28.37591787,0.988292763,-8.987370409,0.651770185
1/4/2023,212,141.8549405,113.6449812,21.94205118,6.090825343,3.641466004,44.13841458,0.767806947,4.041413754,29.43581692,1.00129843,-9.037300382,0.566880149
1/5/2023,85,142.4057186,112.7460296,22.67362105,5.078467021,5.059935219,43.61030931,0.745424125,3.826918807,30.56156335,1.11747366,-8.490114113,0.61222554
1/6/2023,77,139.2633022,106.2953526,19.13333101,3.487953691,3.336057461,42.83571188,0.525300657,3.685997237,30.8455555,0.923063503,-9.384479696,0.629301412
1/7/2023,65,135.3575998,92.11196583,18.30442622,2.092203629,2.082121532,42.8172268,0.424725483,3.157015507,29.12612616,0.804043807,-10.17151859,0.388340253
1/8/2023,108,132.2826505,83.4857094,16.00750957,-0.397751322,0.078316349,42.19741488,0.409749798,3.212987295,30.47429789,0.540941852,-11.69716116,0.304045927
1/9/2023,78,128.8157633,79.24271593,18.04394613,1.512547917,4.280453958,41.96658619,0.260674448,3.453701745,30.9411447,0.523675932,-11.40120622,0.219560322
1/10/2023,59,127.6638296,78.29851702,16.82271753,2.36862399,5.117983003,41.28754396,0.161594683,2.994011093,31.28098968,0.699602855,-10.03574582,0.240741907
1/11/2023,47,126.7564567,75.69464684,15.9940398,2.144845444,5.035687997,40.66661386,0.097170493,3.265047589,31.72001282,0.685197491,-10.22548748,0.124200065
1/12/2023,39,126.5082927,72.6316766,15.9086009,0.666310329,5.459568941,39.41951707,0.103857402,2.937109915,32.19221425,0.776506517,-9.822499667,0.14474366
1/13/2023,40,122.666828,64.52633892,11.6310973,-1.336473063,2.740629847,37.94851638,-0.080878402,2.6969009,31.80523433,0.560325572,-10.86164777,0.144855916
1/14/2023,56,118.1531623,49.21849158,10.16549774,-3.079515009,0.521632026,37.26919831,-0.140538356,2.085318588,29.41300097,0.423118013,-11.7902555,-0.104411523
1/15/2023,65,114.553437,40.00890475,7.350626335,-5.842048047,-2.388179625,36.03704552,-0.109921219,2.077531532,30.10208071,0.145821386,-13.45056335,-0.187731182
1/16/2023,71,110.6382884,35.72445005,9.003062202,-4.121478785,0.993845495,35.25490221,-0.209617028,2.275051594,29.93863899,0.118674531,-13.27888686,-0.261554675
1/17/2023,97,109.1093789,35.27113543,7.543571245,-3.365981157,1.121046138,34.09738579,-0.256443655,1.793977233,29.69125041,0.289254626,-12.02413315,-0.219850113
1/18/2023,118,107.8926492,33.6708486,6.630394958,-3.596901267,0.458507127,33.08158864,-0.266658147,2.066178344,29.59914359,0.274148671,-12.30820546,-0.306077598
1/19/2023,116,107.4006616,32.09474354,6.618261471,-4.987013141,0.448404431,31.53263779,-0.204708371,1.762163707,29.607836,0.369401801,-11.98081947,-0.245744038
1/20/2023,53,103.3803237,25.92092444,2.571804166,-6.805925296,-2.546620065,29.86055077,-0.334001469,1.568313271,28.83466855,0.161691858,-13.07499657,-0.196924995
1/21/2023,30,98.75348752,12.94216744,1.490819006,-8.272041857,-4.876987739,29.08675995,-0.338867165,1.024677474,26.14121846,0.037248551,-14.03676778,-0.389360771
1/22/2023,37,95.10813459,6.404650071,-0.794047407,-10.66924205,-7.731601388,27.87046731,-0.254874212,1.105074148,26.61947225,-0.223336643,-15.70765895,-0.408732717
1/23/2023,35,91.21751605,5.074248609,1.521814998,-8.501751284,-4.130926748,27.21594009,-0.303313039,1.409195683,26.33866936,-0.230276932,-15.52385932,-0.412695873
1/24/2023,37,89.78631873,7.790824637,0.843726684,-7.226598521,-3.629574046,26.29680639,-0.301623103,1.05089842,26.0680595,-0.036543827,-14.23473198,-0.296588625
1/25/2023,32,88.74351812,9.506337598,0.811415549,-6.875833035,-3.774969536,25.62669946,-0.266597217,1.459444083,26.04515936,-0.026183606,-14.46319637,-0.305375709
1/26/2023,41,88.50430719,11.31968863,1.758517693,-7.634544103,-3.141614194,24.52482178,-0.163128463,1.302432684,26.21146296,0.096145488,-14.06050732,-0.166166618
1/27/2023,42,84.81740688,8.535918528,-1.273446436,-8.785989114,-5.387199282,23.39286885,-0.254976116,1.263107407,25.67811295,-0.083635569,-15.06169726,-0.038698109
1/28/2023,47,80.6052736,-1.124532978,-1.309204903,-9.563240558,-6.885527843,23.24168467,-0.226728609,0.878231626,23.29850657,-0.180089106,-15.9152168,-0.154389038
1/29/2023,30,77.45493131,-4.485570969,-2.543401035,-11.2655234,-8.851245119,22.71780947,-0.114121681,1.118266582,24.15471269,-0.413431263,-17.46534642,-0.100574629
1/30/2023,29,74.1368125,-2.847666016,0.803182236,-8.41272456,-4.332172382,22.81102609,-0.1385246,1.579560206,24.30460259,-0.394678091,-17.15128349,-0.0364974
1/31/2023,44,73.35069425,2.567835836,1.111031571,-6.477478166,-2.911102433,22.67895919,-0.117372765,1.372716925,24.50492952,-0.177578539,-15.72556576,0.141023436
2/1/2023,40,73.01840124,6.658118645,1.99624399,-5.507009168,-2.163669193,22.81806918,-0.067378739,1.923916172,24.97993314,-0.14691059,-15.81436381,0.185686681
2/2/2023,49,73.54567363,10.47489325,3.770635378,-5.700788184,-0.691811251,22.52960369,0.04671298,1.897917066,25.65741335,-0.007998913,-15.27216986,0.369224891
2/3/2023,50,70.669511,9.284581227,1.456272122,-6.355312412,-2.179121389,22.19693734,-0.038648748,1.975427956,25.63477027,-0.175505483,-16.1371519,0.530951515
2/4/2023,88,67.29850975,0.778370323,2.01182672,-6.715431905,-3.023052374,22.81266136,-0.00779406,1.691039416,23.75197416,-0.264475725,-16.86071109,0.438730413
2/5/2023,99,65.00392034,-1.886941557,1.229319746,-8.090400919,-4.459001632,23.00557274,0.10384004,2.013447877,25.07833138,-0.495494926,-18.28981726,0.504759965
2/6/2023,110,62.53880343,-0.020801682,4.878213932,-5.008143375,0.447913268,23.74865789,0.075213668,2.53767936,25.65993987,-0.479822892,-17.86602897,0.569594062
2/7/2023,68,62.58436321,5.156921811,5.333043662,-2.94714244,2.101515298,24.18411363,0.089241864,2.373482428,26.24306021,-0.271318528,-16.34386094,0.736477822
2/8/2023,73,63.04311834,8.555245378,6.207872732,-1.958141692,2.917040655,24.79473598,0.129574406,2.946657688,27.04297116,-0.254730803,-16.35103287,0.759440476
2/9/2023,95,64.3012944,11.24773442,7.816414365,-2.241714545,4.28789521,24.87022928,0.231832521,2.922061268,27.98024751,-0.135214694,-15.74312807,0.910802405
2/10/2023,58,62.07673277,8.532130421,5.186469565,-3.093018848,2.530397868,24.78485602,0.132826472,2.980961236,28.14695248,-0.327123616,-16.55893138,1.030706901
2/11/2023,45,59.2598154,-1.860362002,5.286088292,-3.75315663,1.251539407,25.52478073,0.148576455,2.658946164,26.37970477,-0.445060901,-17.24998475,0.888068083
2/12/2023,,57.40511233,-6.725192827,3.9200222,-5.525317799,-0.77526334,25.71524981,0.243979039,2.92611391,27.74648489,-0.709044976,-18.66293486,0.896327734
2/13/2023,,55.25111169,-7.317454467,6.873443678,-2.929194378,3.397776163,26.32869671,0.198306564,3.379251251,28.29407399,-0.729656041,-18.23857882,0.897444105
2/14/2023,59,55.4670904,-4.79733388,6.539125709,-1.43307141,4.191083628,26.5098112,0.194761511,3.130174881,28.77135318,-0.559975621,-16.73026955,0.996191382
2/15/2023,53,55.94676724,-4.192197219,6.551388616,-1.075776714,4.039707465,26.74690098,0.217253999,3.607002675,29.39803492,-0.583895149,-16.76421362,0.948213267
2/16/2023,66,57.07110467,-4.362396318,7.245662446,-2.044539714,4.359503194,26.33809794,0.301637245,3.477094359,30.10076931,-0.505651712,-16.19418813,1.027488666
2/17/2023,70,54.55653859,-9.943158278,3.672336965,-3.620068724,1.491239116,25.66883141,0.184924915,3.424342357,29.97912318,-0.738641994,-17.05694432,1.075821224
2/18/2023,70,51.29612241,-23.13682499,2.822320334,-5.028258287,-0.932329292,25.73892516,0.183312648,2.987013842,27.87839919,-0.896496472,-17.80183391,0.863745212
2/19/2023,63,48.85128227,-30.67447129,0.522891973,-7.556696417,-4.111416397,25.18946603,0.2618459,3.137873865,28.87616749,-1.198267904,-19.27323059,0.806241698
2/20/2023,42,45.97153598,-33.75033157,2.580840855,-5.709448944,-1.071980201,25.01054063,0.199921353,3.476301954,29.02941161,-1.253601354,-18.90964998,0.746689094
2/21/2023,,45.34123086,-33.46859524,1.409099507,-4.939517628,-1.368156144,24.36588794,0.18084376,3.116574293,29.09752559,-1.114696547,-17.46222765,0.791127815
2/22/2023,,44.87294261,-34.80670773,0.660194367,-5.271144849,-2.540942913,23.76380628,0.188606203,3.489081841,29.3107428,-1.164638083,-17.55508557,0.696283368
2/23/2023,58,44.9699055,-36.58223845,0.685374245,-6.87800612,-3.152634941,22.52287825,0.259128486,3.263224795,29.60594843,-1.106951142,-17.04011152,0.7370067
2/24/2023,104,41.37376134,-43.39565221,-3.451900054,-9.028591428,-6.843264444,21.0489481,0.129477375,3.124665159,29.09238171,-1.35443317,-17.95241735,0.755744147
2/25/2023,,37.00512489,-57.42323149,-4.750675042,-10.9381795,-9.963991026,20.36172086,0.115890904,2.613139238,26.62420307,-1.520243138,-18.74001035,0.52343
2/26/2023,,33.45467701,-65.37916322,-7.376840882,-13.88556828,-13.70242705,19.12114375,0.183448703,2.702560397,27.2868055,-1.823102049,-20.24624894,0.455195899
2/27/2023,,29.50215585,-68.4502103,-5.520089716,-12.36803366,-11.07567521,18.33467882,0.111575541,2.993124693,27.14377793,-1.872471603,-19.90898505,0.394321309
2/28/2023,,27.86232069,-67.74252453,-6.767284601,-11.83390894,-11.63291561,17.18152661,0.083599855,2.599591421,26.95976173,-1.720521573,-18.47905232,0.446504718
3/1/2023,73,26.47755216,-68.24473923,-7.468919975,-12.30495563,-12.91413197,16.18315037,0.0835352,2.952508589,26.96878457,-1.750461319,-18.5806301,0.367899674
3/2/2023,94,25.77948168,-68.79441015,-7.279816092,-13.95456554,-13.48447232,14.66867424,0.1473193,2.721123134,27.11002489,-1.666093003,-18.06600827,0.432574051
3/3/2023,91,21.53596063,-74.02015408,-11.145371,-16.05309578,-16.99051104,13.05159858,0.012034437,2.59065683,26.49351366,-1.880637057,-18.97101919,0.48200433
3/4/2023,88,16.69088939,-86.13375005,-12.07594902,-17.8197428,-19.79335757,12.35620837,-0.006068598,2.100148676,23.97274745,-2.007811664,-19.74467224,0.285997186
3/5/2023,88,12.85463991,-91.89123919,-14.25082466,-20.53912214,-23.09360981,11.24384035,0.058099017,2.222592935,24.63108945,-2.267020151,-21.2315632,0.258431771
3/6/2023,89,8.822461619,-92.52646982,-11.8746993,-18.71603052,-19.92394126,10.72012089,-0.016033486,2.557084143,24.52886241,-2.26851355,-20.8709628,0.241245986
3/7/2023,88,7.319964051,-89.19667386,-12.55059302,-17.80778901,-19.85117377,9.95923518,-0.045139416,2.217139734,24.42636966,-2.065339288,-19.41524502,0.338745392
3/8/2023,88,6.295354473,-86.94424513,-12.64580688,-17.84634443,-20.43444178,9.474576266,-0.045214811,2.631968912,24.5524223,-2.041651898,-19.49018759,0.305677822
3/9/2023,88,6.180835853,-84.6618219,-11.83211302,-19.01617697,-20.25896088,8.584344188,0.019658877,2.469426186,24.84031914,-1.902243855,-18.94967141,0.414731013
3/10/2023,106,2.73948362,-87.03305785,-15.07151098,-20.59932392,-22.99168565,7.688533025,-0.113466508,2.413329156,24.39377856,-2.061347652,-19.83104778,0.506064005
3/11/2023,96,-1.094873896,-96.32338077,-15.39014355,-21.8269342,-25.01382008,7.795675026,-0.128383417,2.001340129,22.05978856,-2.133691475,-20.58471079,0.348263587
3/12/2023,118,-3.727037761,-99.33980892,-16.98180439,-23.99552941,-27.54519639,7.549498561,-0.060060324,2.205139606,22.91524392,-2.339662975,-22.05644941,0.354118249
3/13/2023,119,-6.381697036,-97.36330339,-14.06406723,-21.62145652,-23.63632788,7.936601923,-0.129140265,2.622602018,23.01426658,-2.290449,-21.68648535,0.364632112
3/14/2023,106,-6.357478686,-91.59327165,-14.25084923,-20.17293945,-22.87000311,8.111192289,-0.152384215,2.366143598,23.11143835,-2.039962809,-20.2278592,0.483356766
3/15/2023,115,-5.734121839,-87.10841912,-13.91811269,-19.69191419,-22.81904027,8.566226271,-0.145891213,2.86401048,23.43051705,-1.973135227,-20.30669851,0.464483508
3/16/2023,142,-4.110386681,-82.83107246,-12.74386891,-20.3717026,-22.07972587,8.599509552,-0.073860386,2.7832451,23.90057706,-1.795428288,-19.77689594,0.580352881
3/17/2023,169,-5.756397855,-83.46737658,-15.69382675,-21.50184055,-24.32723106,8.591180731,-0.199370991,2.8070104,23.62206844,-1.921622954,-20.67546691,0.670992013
3/18/2023,110,-7.772918589,-91.29767674,-15.79528103,-22.31947996,-25.94797449,9.53093572,-0.206358147,2.472471525,21.43975715,-1.966863581,-21.4521246,0.505070951
3/19/2023,106,-8.599845087,-93.13616296,-17.24067246,-24.12554386,-28.16395035,10.04513728,-0.129942131,2.750963398,22.42941284,-2.151813907,-22.95164699,0.495670532
3/20/2023,99,-9.496559237,-90.26325665,-14.24384569,-21.4391219,-24.02482683,11.1049003,-0.190923933,3.240155057,22.64513918,-2.087792597,-22.61294142,0.484284522
3/21/2023,109,-7.795079775,-83.87035124,-14.41281307,-19.72951411,-23.10967907,11.85119178,-0.206225203,3.052381373,22.84257583,-1.828699953,-21.18746861,0.57513436
3/22/2023,137,-5.606370091,-79.02109432,-14.1157207,-19.03810707,-22.9849696,12.7662731,-0.192104547,3.615911072,23.24754482,-1.759312206,-21.29955862,0.523239556
3/23/2023,144,-2.557437245,-74.61632143,-13.02117157,-19.55613539,-22.2382916,13.14003462,-0.112915471,3.597890084,23.79208495,-1.584801854,-20.80114544,0.601901324
3/24/2023,92,-2.942944925,-75.33502465,-16.08423751,-20.56964098,-24.5341575,13.34764236,-0.231882184,3.681640784,23.58037229,-1.719535399,-21.727188,0.652210736
3/25/2023,83,-3.883857246,-83.42564505,-16.32074327,-21.31104485,-26.24678893,14.37684936,-0.233071088,3.404517867,21.46149434,-1.778130873,-22.5253134,0.443973458
3/26/2023,84,-3.835420848,-85.66673988,-17.91124162,-23.07550524,-28.58491238,14.85511477,-0.151715955,3.738050323,22.51595003,-1.980629565,-24.03825501,0.391444541
3/27/2023,104,-4.067137987,-83.30047593,-15.05769283,-20.37554269,-24.58435027,15.75762186,-0.20870964,4.280081446,22.80277712,-1.937649519,-23.70298872,0.337296949
3/28/2023,131,-1.915681667,-77.47852996,-15.35664303,-18.67333275,-23.81025561,16.23223617,-0.221040592,4.14307846,23.08254303,-1.702331949,-22.26922686,0.386903119
3/29/2023,165,0.508882144,-73.22455184,-15.16558511,-18.00284281,-23.81558707,16.77073596,-0.205006255,4.755381525,23.58577923,-1.658656415,-22.35980025,0.296373533
3/30/2023,176,3.58592804,-69.40026864,-14.14364476,-18.54785792,-23.1753243,16.67487137,-0.124968782,4.784131909,24.24880974,-1.510982693,-21.82545275,0.340010772
3/31/2023,172,3.03243948,-70.64758114,-17.23791261,-19.58720007,-25.54269096,16.33367949,-0.244129362,4.912560431,24.17947925,-1.672870092,-22.70031416,0.35979112
4/1/2023,137,1.744001024,-79.18091185,-17.45799601,-20.34654802,-27.28232844,16.75041774,-0.246499082,4.677837314,22.22975467,-1.758156047,-23.43158566,0.12626651
4/2/2023,131,1.286317248,-81.74882749,-18.9802015,-22.11502391,-29.59541253,16.56926864,-0.167224374,5.051213124,23.48207842,-1.986147828,-24.86200874,0.05428086
4/3/2023,132,0.414619751,-79.5683626,-16.00435562,-19.40002069,-25.51249358,16.78291849,-0.227079927,5.630162731,23.99638007,-1.966794451,-24.4290199,-0.013075066
4/4/2023,115,1.820028708,-73.77160359,-16.12705432,-17.65966522,-24.59590073,16.55706324,-0.242907327,5.526703685,24.53298646,-1.752649414,-22.88324983,0.029809344
4/5/2023,151,3.422524473,-69.36867205,-15.70802334,-16.92508845,-24.39830278,16.40118546,-0.230831498,6.168658406,25.32101331,-1.727199737,-22.84889712,-0.060900175
4/6/2023,180,5.632914911,-65.21417265,-14.41073261,-17.37854396,-23.49692318,15.6341707,-0.155020304,6.222599432,26.29419092,-1.594418858,-22.17850086,-0.011026741
4/7/2023,183,4.20010213,-65.9494494,-17.18858826,-18.29867675,-25.54967781,14.66120239,-0.278463534,6.371158142,26.55662952,-1.767593905,-22.90837847,0.021106382
4/8/2023,193,2.051163385,-73.79490677,-17.05928073,-18.91234816,-26.9281817,14.50030777,-0.28494908,6.150897265,24.95549759,-1.860408973,-23.48826367,-0.194410341
4/9/2023,224,0.78197482,-75.51142085,-18.20870685,-20.51118317,-28.84262317,13.80871823,-0.209394235,6.532475966,26.5674892,-2.092138183,-24.76371681,-0.243340047
4/10/2023,268,-0.824235125,-72.3342746,-14.84748184,-17.60631579,-24.33429421,13.59015472,-0.272344834,7.11281844,27.4459837,-2.072815589,-24.17521131,-0.283324414
